key,zh,en,file,line
"zh_e4b8aae5b297e4bd","个岗位","","packages/lead-mentor/src/views/career/positions/index.vue",408
"zh_e68891e79a84e5ad","我的学员","","packages/lead-mentor/src/views/career/positions/index.vue",409
"zh_e5b297e4bd8de7ad","岗位筛选项加载失败","","packages/lead-mentor/src/views/career/positions/index.vue",649
"zh_e5b297e4bd8de588","岗位列表加载失败","","packages/lead-mentor/src/views/career/positions/index.vue",663
"zh_e68891e79a84e5ad","我的学员申请加载失败","","packages/lead-mentor/src/views/career/positions/index.vue",702
"zh_e69caae794b3e8af","未申请","","packages/lead-mentor/src/views/career/positions/index.vue",841
"zh_e69fa5e79c8b","查看","","packages/lead-mentor/src/views/classes/index.vue",7
"zh_e7bc96e8be91","编辑","","packages/lead-mentor/src/views/classes/index.vue",7
"zh_e78fade7baa7e590","班级名称","","packages/lead-mentor/src/views/classes/index.vue",20
"zh_e5ada6e59198e695","学员数","","packages/lead-mentor/src/views/classes/index.vue",21
"zh_e5bc80e78fade697","开班日期","","packages/lead-mentor/src/views/classes/index.vue",22
"zh_e5b0b1e4b89ae78f","就业班 01 期","","packages/lead-mentor/src/views/classes/index.vue",27
"zh_e8bf9be8a18ce4b8","进行中","","packages/lead-mentor/src/views/classes/index.vue",27
"zh_e5b0b1e4b89ae78f","就业班 02 期","","packages/lead-mentor/src/views/classes/index.vue",28
"zh_e5898de7abafe5b0","前端就业班 01 期","","packages/lead-mentor/src/views/classes/index.vue",29
"zh_e7aea1e79086e78f","管理班级","","packages/lead-mentor/src/views/dashboard/index.vue",4
"zh_e5ada6e59198e680","学员总数","","packages/lead-mentor/src/views/dashboard/index.vue",5
"zh_e59ca8e8818ce5af","在职导师","","packages/lead-mentor/src/views/dashboard/index.vue",6
"zh_e69cace591a8e8af","本周课程","","packages/lead-mentor/src/views/dashboard/index.vue",7
"zh_e78fade7baa7e5ad","班级学习进度","","packages/lead-mentor/src/views/dashboard/index.vue",11
"zh_e5be85e58a9ee4ba","待办事项","","packages/lead-mentor/src/views/dashboard/index.vue",23
"zh_e68e92e8afbe","排课","","packages/lead-mentor/src/views/dashboard/index.vue",44
"zh_e5bca0e5908ce5ad","张同学本周缺少排课","","packages/lead-mentor/src/views/dashboard/index.vue",44
"zh_e58f8de9a688","反馈","","packages/lead-mentor/src/views/dashboard/index.vue",45
"zh_e4bd8de5ada6e591","位学员待学情评估","","packages/lead-mentor/src/views/dashboard/index.vue",45
"zh_e7bb93e7ae97","结算","","packages/lead-mentor/src/views/dashboard/index.vue",46
"zh_e69c88e5afbce5b8","月导师课时待确认","","packages/lead-mentor/src/views/dashboard/index.vue",46
"zh_e8818ce4b89ae59f","职业培训一站式平台，学生与导师共同成长","","packages/lead-mentor/src/views/login/index.vue",9
"zh_e6aca2e8bf8ee59b","欢迎回来","","packages/lead-mentor/src/views/login/index.vue",28
"zh_e4bdbfe794a8e982","使用邮箱登录（主导师/班主任","","packages/lead-mentor/src/views/login/index.vue",29
"zh_e8afb7e8be93e585","请输入邮箱","","packages/lead-mentor/src/views/login/index.vue",43
"zh_e5af86e7a081","密码","","packages/lead-mentor/src/views/login/index.vue",49
"zh_e8afb7e8be93e585","请输入密码","","packages/lead-mentor/src/views/login/index.vue",55
"zh_e99a90e8978fe5af","隐藏密码","","packages/lead-mentor/src/views/login/index.vue",61
"zh_e698bee7a4bae5af","显示密码","","packages/lead-mentor/src/views/login/index.vue",61
"zh_e799bbe5bd95e4b8","登录中","","packages/lead-mentor/src/views/login/index.vue",71
"zh_e799bb20e5bd95","登 录","","packages/lead-mentor/src/views/login/index.vue",71
"zh_e5bf98e8aeb0e5af","忘记密码","","packages/lead-mentor/src/views/login/index.vue",76
"zh_e782b9e587bbe987","点击重置","","packages/lead-mentor/src/views/login/index.vue",83
"zh_e5ada6e7949fe7ab","学生端：一对一导师辅导","","packages/lead-mentor/src/views/login/index.vue",114
"zh_e5afbce5b888e7ab","导师端：高效课程管理","","packages/lead-mentor/src/views/login/index.vue",115
"zh_e5ae9ee697b6e5b2","实时岗位信息共享","","packages/lead-mentor/src/views/login/index.vue",116
"zh_e5ae8ce59684e79a","完善的学习资料库","","packages/lead-mentor/src/views/login/index.vue",117
"zh_e8afb7e8be93e585","请输入邮箱和密码","","packages/lead-mentor/src/views/login/index.vue",144
"zh_e8afa5e8b4a6e58f","该账号无班主任端访问权限","","packages/lead-mentor/src/views/login/index.vue",158
"zh_e799bbe5bd95e688","登录成功","","packages/lead-mentor/src/views/login/index.vue",167
"zh_e982aee7aeb1e688","邮箱或密码错误","","packages/lead-mentor/src/views/login/index.vue",171
"zh_e4b893e995bf","专长","","packages/lead-mentor/src/views/mentors/index.vue",15
"zh_e5b8a6e69599e5ad","带教学员数","","packages/lead-mentor/src/views/mentors/index.vue",16
"zh_e69cace69c88e8af","本月课时","","packages/lead-mentor/src/views/mentors/index.vue",17
"zh_e8af84e58886","评分","","packages/lead-mentor/src/views/mentors/index.vue",18
"zh_e78e8be88081e5b8","王老师","","packages/lead-mentor/src/views/mentors/index.vue",21
"zh_e5bca0e88081e5b8","张老师","","packages/lead-mentor/src/views/mentors/index.vue",22
"zh_e5beaee69c8de58a","微服务","","packages/lead-mentor/src/views/mentors/index.vue",22
"zh_e7bc96e8be91e4bf","编辑信息","","packages/lead-mentor/src/views/profile/basic/index.vue",16
"zh_e6ada3e59ca8e590","正在同步班主任资料","","packages/lead-mentor/src/views/profile/basic/index.vue",23
"zh_e5b7b2e68f90e4ba","已提交","","packages/lead-mentor/src/views/profile/basic/index.vue",34
"zh_e69da1e5be85e5ae","条待审核变更申请，后台文员审核后才会更新主资料","","packages/lead-mentor/src/views/profile/basic/index.vue",34
"zh_e69c80e8bf91e4b8","最近一条","","packages/lead-mentor/src/views/profile/basic/index.vue",36
"zh_e6a0b8e5bf83e4bf","核心信息","","packages/lead-mentor/src/views/profile/basic/index.vue",43
"zh_e88194e7b3bbe696","联系方式","","packages/lead-mentor/src/views/profile/basic/index.vue",71
"zh_e4b893e4b89ae696","专业方向","","packages/lead-mentor/src/views/profile/basic/index.vue",94
"zh_e5a682e99c80e4bf","如需修改请联系后台文员","","packages/lead-mentor/src/views/profile/basic/index.vue",98
"zh_e4b8bbe694bbe696","主攻方向","","packages/lead-mentor/src/views/profile/basic/index.vue",103
"zh_e4ba8ce7baa7e696","二级方向","","packages/lead-mentor/src/views/profile/basic/index.vue",107
"zh_e8afbee7a88be4bf","课程信息","","packages/lead-mentor/src/views/profile/basic/index.vue",117
"zh_e58fafe68e88e8af","可授课程类型","","packages/lead-mentor/src/views/profile/basic/index.vue",122
"zh_e4bba5e5908ee58f","以后台配置为准","","packages/lead-mentor/src/views/profile/basic/index.vue",124
"zh_e8afbee58d95e4bb","课单价","","packages/lead-mentor/src/views/profile/basic/index.vue",129
"zh_e4b88de58fafe4bf","不可修改","","packages/lead-mentor/src/views/profile/basic/index.vue",130
"zh_e5be85e5ae8ce596","待完善","","packages/lead-mentor/src/views/profile/basic/index.vue",172
"zh_e99481e5ae9ae5ad","锁定字段，由后台维护","","packages/lead-mentor/src/views/profile/basic/index.vue",190
"zh_e78fade4b8bbe4bb","班主任资料加载失败","","packages/lead-mentor/src/views/profile/basic/index.vue",218
"zh_e69da1e58f98e69b","条变更申请","","packages/lead-mentor/src/views/profile/basic/index.vue",245
"zh_e4b8aae4babae4b8","个人中心","","packages/lead-mentor/src/views/profile/index.vue",3
"zh_e794a8e688b7e590","用户名","","packages/lead-mentor/src/views/profile/index.vue",5
"zh_e698b5e7a7b0","昵称","","packages/lead-mentor/src/views/profile/index.vue",6
"zh_e68891e79a84e68e","我的排期","","packages/lead-mentor/src/views/profile/schedule/index.vue",4
"zh_e68e92e69c9fe68f","排期提醒","","packages/lead-mentor/src/views/profile/schedule/index.vue",8
"zh_e8afb7e59ca8e591","请在周日前更新下周排期","","packages/lead-mentor/src/views/profile/schedule/index.vue",15
"zh_e68c89e79c9fe5ae","按真实状态更新","","packages/lead-mentor/src/views/profile/schedule/index.vue",19
"zh_e5bd93e5898de799","当前登录班主任","","packages/lead-mentor/src/views/profile/schedule/index.vue",29
"zh_e69cace591a8e58f","本周可用","","packages/lead-mentor/src/views/profile/schedule/index.vue",35
"zh_e58fafe794a8e5a4","可用天数","","packages/lead-mentor/src/views/profile/schedule/index.vue",39
"zh_e68e92e69c9fe78a","排期状态","","packages/lead-mentor/src/views/profile/schedule/index.vue",43
"zh_e69cace591a8e68e","本周排期","","packages/lead-mentor/src/views/profile/schedule/index.vue",54
"zh_e58faae8afbbe8a7","只读视图","","packages/lead-mentor/src/views/profile/schedule/index.vue",56
"zh_e58fafe794a8e697","可用时长","","packages/lead-mentor/src/views/profile/schedule/index.vue",63
"zh_e5b7b2e8aebee7bd","已设置的可用时间","","packages/lead-mentor/src/views/profile/schedule/index.vue",74
"zh_e58faae8afbb","只读","","packages/lead-mentor/src/views/profile/schedule/index.vue",75
"zh_e4b88be591a8e68e","下周排期","","packages/lead-mentor/src/views/profile/schedule/index.vue",97
"zh_e7bbbfe889b2e883","绿色背景表示周末，红色背景表示节假日。每天可选择多个时间段","","packages/lead-mentor/src/views/profile/schedule/index.vue",166
"zh_e5a487e6b3a8efbc","备注（可选","","packages/lead-mentor/src/views/profile/schedule/index.vue",173
"zh_e5a682e69c89e789","如有特殊情况请在此说明，例如：节假日安排","","packages/lead-mentor/src/views/profile/schedule/index.vue",179
"zh_e4bf9de5ad98e4b8","保存下周排期","","packages/lead-mentor/src/views/profile/schedule/index.vue",186
"zh_e8afb7e59ca8e591","请在周日前完成填写","","packages/lead-mentor/src/views/profile/schedule/index.vue",191
"zh_e591a8e4b880272c","周一', '周二', '周三', '周四', '周五', '周六', '周日","","packages/lead-mentor/src/views/profile/schedule/index.vue",239
"zh_e69cace591a8","本周","","packages/lead-mentor/src/views/profile/schedule/index.vue",306
"zh_e4b88be591a8","下周","","packages/lead-mentor/src/views/profile/schedule/index.vue",307
"zh_e69caae5a1abe586","未填写排期将无法被安排课程，系统将发送邮件提醒","","packages/lead-mentor/src/views/profile/schedule/index.vue",309
"zh_e5be85e5908ce6ad","待同步","","packages/lead-mentor/src/views/profile/schedule/index.vue",313
"zh_e5be85e5a1abe586","待填写","","packages/lead-mentor/src/views/profile/schedule/index.vue",320
"zh_e69caae5a1abe586","未填写","","packages/lead-mentor/src/views/profile/schedule/index.vue",374
"zh_e68e92e69c9fe58a","排期加载失败","","packages/lead-mentor/src/views/profile/schedule/index.vue",430
"zh_e4b88be591a8e68e","下周排期已按真实状态保存","","packages/lead-mentor/src/views/profile/schedule/index.vue",442
"zh_e68e92e69c9fe4bf","排期保存失败","","packages/lead-mentor/src/views/profile/schedule/index.vue",444
"zh_e5ada6e68385e68a","学情报告功能开发中","","packages/lead-mentor/src/views/reports/index.vue",4
"zh_e68e92e8afbee680","排课总览","","packages/lead-mentor/src/views/schedule/index.vue",3
"zh_e5ada6e59198e7ae","学员管理","","packages/lead-mentor/src/views/students/index.vue",3
"zh_e78fade7baa7","班级","","packages/lead-mentor/src/views/students/index.vue",15
"zh_e5b7b2e5ae8ce688","已完成课时","","packages/lead-mentor/src/views/students/index.vue",17
"zh_e5ada6e4b9a0e78a","学习状态","","packages/lead-mentor/src/views/students/index.vue",18
"zh_e5bca0e5908ce5ad","张同学","","packages/lead-mentor/src/views/students/index.vue",21
"zh_e6ada3e5b8b8","正常","","packages/lead-mentor/src/views/students/index.vue",21
"zh_e69d8ee5908ce5ad","李同学","","packages/lead-mentor/src/views/students/index.vue",22
"zh_e4b88ae68aa5e8af","上报课程记录","","packages/lead-mentor/src/views/teaching/class-records/index.vue",15
"zh_e68891e79a84e794","我的申报","","packages/lead-mentor/src/views/teaching/class-records/index.vue",29
"zh_e8aeb0e5bd95","记录","","packages/lead-mentor/src/views/teaching/class-records/index.vue",112
"zh_e8be85e5afbce586","辅导内容","","packages/lead-mentor/src/views/teaching/class-records/index.vue",114
"zh_e8afbee7a88be586","课程内容","","packages/lead-mentor/src/views/teaching/class-records/index.vue",115
"zh_e4b88ae8afbee697","上课日期","","packages/lead-mentor/src/views/teaching/class-records/index.vue",116
"zh_e697b6e995bf","时长","","packages/lead-mentor/src/views/teaching/class-records/index.vue",117
"zh_e5aea1e6a0b8e78a","审核状态","","packages/lead-mentor/src/views/teaching/class-records/index.vue",118
"zh_e5ada6e59198e8af","学员评价","","packages/lead-mentor/src/views/teaching/class-records/index.vue",119
"zh_e794b3e68aa5e4ba","申报人","","packages/lead-mentor/src/views/teaching/class-records/index.vue",233
"zh_e6909ce7b4a2e5ad","搜索学员姓名","","packages/lead-mentor/src/views/teaching/class-records/index.vue",486
"zh_e8be85e5afbce7b1","辅导类型', '岗位辅导', '模拟应聘","","packages/lead-mentor/src/views/teaching/class-records/index.vue",488
"zh_e8afbee7a88be586","课程内容', '新简历', '简历更新', 'Case准备', '模拟面试', '人际关系期中考试', '模拟期中考试', 'Behavioral', 'Technical', '其他","","packages/lead-mentor/src/views/teaching/class-records/index.vue",489
"zh_e697b6e997b4e88c","时间范围', '本周', '上周', '本月","","packages/lead-mentor/src/views/teaching/class-records/index.vue",490
"zh_e8afbee7a88be586","课程内容', '新简历', '简历更新', 'Case准备', '模拟面试', '人际关系期中考试', '模拟期中考试', '其他","","packages/lead-mentor/src/views/teaching/class-records/index.vue",498
"zh_e696b0e7ae80e58e","新简历","","packages/lead-mentor/src/views/teaching/class-records/index.vue",505
"zh_e7ae80e58e86e69b","简历更新","","packages/lead-mentor/src/views/teaching/class-records/index.vue",506
"zh_e58786e5a487","准备","","packages/lead-mentor/src/views/teaching/class-records/index.vue",507
"zh_e4babae99985e585","人际关系期中考试","","packages/lead-mentor/src/views/teaching/class-records/index.vue",509
"zh_e6a8a1e68b9fe69c","模拟期中考试","","packages/lead-mentor/src/views/teaching/class-records/index.vue",510
"zh_e585b6e4bb96","其他","","packages/lead-mentor/src/views/teaching/class-records/index.vue",513
"zh_e585a8e983a8","全部","","packages/lead-mentor/src/views/teaching/class-records/index.vue",564
"zh_e5be85e5aea1e6a0","待审核","","packages/lead-mentor/src/views/teaching/class-records/index.vue",565
"zh_e5b7b2e9809ae8bf","已通过","","packages/lead-mentor/src/views/teaching/class-records/index.vue",566
"zh_e5b7b2e9a9b3e59b","已驳回","","packages/lead-mentor/src/views/teaching/class-records/index.vue",567
"zh_e6a8a1e68b9fe5ba","模拟应聘","","packages/lead-mentor/src/views/teaching/class-records/index.vue",615
"zh_e5b297e4bd8de8be","岗位辅导","","packages/lead-mentor/src/views/teaching/class-records/index.vue",621
"zh_e69fa5e79c8be58e","查看原因","","packages/lead-mentor/src/views/teaching/class-records/index.vue",677
"zh_e58aa0e8bdbde8af","加载课程记录失败","","packages/lead-mentor/src/views/teaching/class-records/index.vue",704
"zh_e586bbe7bb93efbc","冻结，不可申报","","packages/lead-mentor/src/views/teaching/class-records/index.vue",722
"zh_e5b7b2e98080e8b4","已退费，不可申报","","packages/lead-mentor/src/views/teaching/class-records/index.vue",724
"zh_e5b7b2e68f90e4ba","已提交课程记录","","packages/lead-mentor/src/views/teaching/class-records/index.vue",756
"zh_e7ad89e5be85e5ae","等待审核","","packages/lead-mentor/src/views/teaching/class-records/index.vue",756
"zh_e6a8a1e68b9fe99d","模拟面试反馈详情","","packages/lead-mentor/src/views/teaching/class-records/index.vue",802
"zh_e6a8a1e68b9fe99d","模拟面试反馈","","packages/lead-mentor/src/views/teaching/class-records/index.vue",809
"zh_e99da2e8af95e8a1","面试表现","","packages/lead-mentor/src/views/teaching/class-records/index.vue",810
"zh_e5ada6e7949fe59c","学生在模拟面试中表现良好，回答问题逻辑清晰，表达流畅。对DCF和LBO基础知识掌握扎实，能够清晰解释估值方法。行为面试部分STAR法则运用得当","","packages/lead-mentor/src/views/teaching/class-records/index.vue",812
"zh_e7bbbce59088e8af","综合评分","","packages/lead-mentor/src/views/teaching/class-records/index.vue",813
"zh_e58886202d20e889","分 - 良好，稍加练习","","packages/lead-mentor/src/views/teaching/class-records/index.vue",814
"zh_e99da2e8af95e7b1","面试类型","","packages/lead-mentor/src/views/teaching/class-records/index.vue",815
"zh_e68a80e69cafe99d","技术面试","","packages/lead-mentor/src/views/teaching/class-records/index.vue",816
"zh_e99c80e8a681e58a","需要加强对TMT行业的了解","","packages/lead-mentor/src/views/teaching/class-records/index.vue",819
"zh_e5bbbae8aeaee5a4","建议多准备一些高级LBO场景","","packages/lead-mentor/src/views/teaching/class-records/index.vue",820
"zh_e6b3a8e6848fe68e","注意控制回答时间，避免过度解释简单概念","","packages/lead-mentor/src/views/teaching/class-records/index.vue",821
"zh_e7ae80e58e86e4bf","简历修改反馈详情","","packages/lead-mentor/src/views/teaching/class-records/index.vue",830
"zh_e7ae80e58e86e4bf","简历修改反馈","","packages/lead-mentor/src/views/teaching/class-records/index.vue",837
"zh_e4bfaee694b9e8a6","修改要点","","packages/lead-mentor/src/views/teaching/class-records/index.vue",838
"zh_e4bc98e58c96e4ba","优化了工作经历描述，增加了量化数据","","packages/lead-mentor/src/views/teaching/class-records/index.vue",840
"zh_e8b083e695b4e4ba","调整了项目经验排版，突出关键成果","","packages/lead-mentor/src/views/teaching/class-records/index.vue",841
"zh_e7b2bee7ae80e4ba","精简了技能部分，删除不相关内容","","packages/lead-mentor/src/views/teaching/class-records/index.vue",842
"zh_e4bfaee694b9e4ba","修改了个人简介，更加突出求职意向","","packages/lead-mentor/src/views/teaching/class-records/index.vue",843
"zh_e5ae8ce68890e5ba","完成度评估","","packages/lead-mentor/src/views/teaching/class-records/index.vue",845
"zh_e59fbae69cace5ae","基本完成，需微调","","packages/lead-mentor/src/views/teaching/class-records/index.vue",846
"zh_e5908ee7bbade5bb","后续建议","","packages/lead-mentor/src/views/teaching/class-records/index.vue",847
"zh_e5bbbae8aeaee992","建议针对不同公司定制简历版本","","packages/lead-mentor/src/views/teaching/class-records/index.vue",849
"zh_e58fafe4bba5e5a2","可以增加一些咨询相关的课外活动","","packages/lead-mentor/src/views/teaching/class-records/index.vue",850
"zh_e4b88be6aca1e987","下次重点修改","","packages/lead-mentor/src/views/teaching/class-records/index.vue",851
"zh_e4babae88489e68b","人脉拓展反馈详情","","packages/lead-mentor/src/views/teaching/class-records/index.vue",860
"zh_e4babae88489e68b","人脉拓展反馈","","packages/lead-mentor/src/views/teaching/class-records/index.vue",867
"zh_e68b93e5b195e683","拓展情况","","packages/lead-mentor/src/views/teaching/class-records/index.vue",868
"zh_e69cace6aca1e5b8","本次帮助学生联系了高盛IBD部门的VP，进行了30分钟的Coffee Chat。讨论了IBD的日常工作、招聘流程和面试准备建议。VP对学生印象良好，表示可以帮忙内推","","packages/lead-mentor/src/views/teaching/class-records/index.vue",870
"zh_e88194e7b3bbe4ba","联系人姓名","","packages/lead-mentor/src/views/teaching/class-records/index.vue",871
"zh_e5bca0e7bb8fe790","张经理","","packages/lead-mentor/src/views/teaching/class-records/index.vue",872
"zh_e88194e7b3bbe4ba","联系人公司/职位","","packages/lead-mentor/src/views/teaching/class-records/index.vue",873
"zh_e9ab98e79b9b","高盛","","packages/lead-mentor/src/views/teaching/class-records/index.vue",874
"zh_e5908ee7bbade8b7","后续跟进计划","","packages/lead-mentor/src/views/teaching/class-records/index.vue",875
"zh_e4b880e591a8e590","一周后发送感谢邮件","","packages/lead-mentor/src/views/teaching/class-records/index.vue",877
"zh_e58786e5a487e586","准备内推申请材料","","packages/lead-mentor/src/views/teaching/class-records/index.vue",878
"zh_e68c81e7bbade585","持续关注高盛招聘动态","","packages/lead-mentor/src/views/teaching/class-records/index.vue",879
"zh_e5b8b8e8a784e8be","常规辅导反馈详情","","packages/lead-mentor/src/views/teaching/class-records/index.vue",888
"zh_e5b8b8e8a784e8be","常规辅导反馈","","packages/lead-mentor/src/views/teaching/class-records/index.vue",895
"zh_e4b88ae8afbee586","上课内容","","packages/lead-mentor/src/views/teaching/class-records/index.vue",896
"zh_e8aeb2e8a7a3e4ba","讲解了DCF估值模型的基础原理","","packages/lead-mentor/src/views/teaching/class-records/index.vue",898
"zh_e7bb83e4b9a0e4ba","练习了Excel建模，完成了一个简单的DCF模型","","packages/lead-mentor/src/views/teaching/class-records/index.vue",899
"zh_e5a48de4b9a0e4ba","复习了财务报表分析的关键指标","","packages/lead-mentor/src/views/teaching/class-records/index.vue",900
"zh_e4bb8be7bb8de4ba","介绍了可比公司分析方法","","packages/lead-mentor/src/views/teaching/class-records/index.vue",901
"zh_e5ada6e7949fe8a1","学生表现","","packages/lead-mentor/src/views/teaching/class-records/index.vue",903
"zh_e5ada6e7949fe5ad","学生学习态度认真，课堂参与度高。对财务概念理解较快，Excel操作熟练。但在WACC计算部分还需要加强理解","","packages/lead-mentor/src/views/teaching/class-records/index.vue",905
"zh_e4b88be6aca1e8af","下次课程计划","","packages/lead-mentor/src/views/teaching/class-records/index.vue",906
"zh_e6b7b1e585a5e8ae","深入讲解WACC的计算方法","","packages/lead-mentor/src/views/teaching/class-records/index.vue",908
"zh_e5ae8ce68890e4b8","完成一个完整的LBO模型练习","","packages/lead-mentor/src/views/teaching/class-records/index.vue",909
"zh_e5b883e7bdaee8af","布置课后作业：分析一家上市公司的财务报表","","packages/lead-mentor/src/views/teaching/class-records/index.vue",910
"zh_e8afbee7a88be5ae","课程审核驳回","","packages/lead-mentor/src/views/teaching/class-records/index.vue",919
"zh_e8afbee7a88be7b1","课程类型","","packages/lead-mentor/src/views/teaching/class-records/index.vue",922
"zh_e4b88ae8afbee697","上课时间","","packages/lead-mentor/src/views/teaching/class-records/index.vue",924
"zh_e68f90e4baa4e697","提交时长","","packages/lead-mentor/src/views/teaching/class-records/index.vue",926
"zh_e9a9b3e59b9ee58e","驳回原因","","packages/lead-mentor/src/views/teaching/class-records/index.vue",928
"zh_e8afbee7a88be697","课程时长与学员反馈不符，学员反馈实际上课时间为1小时。请核实后重新提交","","packages/lead-mentor/src/views/teaching/class-records/index.vue",929
"zh_e8afbee697b6e5ae","课时审核员","","packages/lead-mentor/src/views/teaching/class-records/index.vue",930
"zh_e6909ce7b4a2e5a7","搜索姓名","","packages/lead-mentor/src/views/teaching/students/index.vue",13
"zh_e5ada6e59198e7b1","学员类型","","packages/lead-mentor/src/views/teaching/students/index.vue",16
"zh_e5ada6e6a0a1","学校","","packages/lead-mentor/src/views/teaching/students/index.vue",26
"zh_e88bb1e69687e5a7","英文姓名","","packages/lead-mentor/src/views/teaching/students/index.vue",62
"zh_e585b3e7b3bb","关系","","packages/lead-mentor/src/views/teaching/students/index.vue",64
"zh_e99da2e8af95","面试","","packages/lead-mentor/src/views/teaching/students/index.vue",68
"zh_e589a9e4bd99e8af","剩余课时","","packages/lead-mentor/src/views/teaching/students/index.vue",70
"zh_e8b4a6e58fb7e78a","账号状态","","packages/lead-mentor/src/views/teaching/students/index.vue",71
"zh_e69fa5e79c8be6b1","查看求职","","packages/lead-mentor/src/views/teaching/students/index.vue",117
"zh_e69a82e697a0e58f","暂无可查看学员","","packages/lead-mentor/src/views/teaching/students/index.vue",122
"zh_e69da1e8aeb0e5bd","条记录","","packages/lead-mentor/src/views/teaching/students/index.vue",131
"zh_e4b88ae4b880e9a1","上一页","","packages/lead-mentor/src/views/teaching/students/index.vue",133
"zh_e4b88be4b880e9a1","下一页","","packages/lead-mentor/src/views/teaching/students/index.vue",135
"zh_e5ada6e59198e588","学员列表加载失败","","packages/lead-mentor/src/views/teaching/students/index.vue",275
"zh_e78fade4b8bbe4bb","班主任为我","","packages/lead-mentor/src/views/teaching/students/index.vue",308
"zh_e7a791e68a80","科技","","packages/lead-mentor/src/views/teaching/students/index.vue",334